customer_id,gender,occupation,annual_salary_gbp,credit_card_utilization_pct,on_time_payment_ratio_pct,mortgage_status,rent_payment_monthly_gbp,rent_on_time_rate_pct,utility_bills_on_time_pct,mobile_money_active,mobile_money_tx_monthly,mobile_money_age_days,preferred_loan_term_months,existing_loans_count,months_credit_history,default_next_12m
CUST-036888,Male,Unemployed,12792,32.3,65.3,None,300,76.4,75.3,True,17,1683,6,0,264,0
CUST-036889,Female,Self-Employed,36517,20.5,58.7,None,300,61.5,60.9,True,11,1298,36,0,82,0
CUST-036890,Male,Clerical,32475,23.2,64.3,None,300,64.1,57.7,True,8,483,12,3,3,0
CUST-036891,Other,Self-Employed,66823,44.2,82.0,None,300,72.7,65.3,True,14,1686,6,2,227,0
CUST-036892,Male,Unemployed,13064,46.7,71.4,None,300,72.5,75.4,False,0,0,60,0,84,0
CUST-036893,Female,Professional,70081,6.4,65.7,PaidOff,0,100.0,63.6,True,9,1060,36,0,91,0
CUST-036894,Male,Skilled,45735,15.9,69.4,None,300,78.8,67.4,True,17,1240,12,0,23,0
CUST-036895,Male,Clerical,22926,18.6,56.6,None,300,54.0,69.5,True,12,919,60,0,21,0
CUST-036896,Female,Clerical,31111,9.3,71.8,None,300,80.9,68.2,True,5,1744,12,0,161,0
CUST-036897,Female,Self-Employed,38531,30.3,73.2,Current,0,100.0,78.4,False,0,0,24,1,7,0
CUST-036898,Female,Skilled,35483,60.0,63.1,None,300,57.9,83.2,True,8,118,12,1,96,0
CUST-036899,Female,Skilled,34477,25.9,64.2,None,300,52.7,67.7,True,13,1594,60,1,78,1
CUST-036900,Male,Clerical,33779,47.4,62.2,Current,0,100.0,61.0,True,11,269,12,1,233,1
CUST-036901,Female,Professional,79804,14.9,65.3,None,380,58.9,73.6,True,15,256,36,3,59,1
CUST-036902,Female,Professional,80318,22.2,70.6,Current,0,100.0,86.2,True,13,370,12,0,104,0
CUST-036903,Male,Professional,70179,48.3,74.3,Current,0,100.0,65.9,True,6,1133,60,0,50,0
CUST-036904,Female,Professional,39609,19.2,64.5,Current,0,100.0,72.3,False,0,0,6,2,77,1
CUST-036905,Other,Professional,31142,27.7,74.3,None,300,74.4,83.4,True,10,1268,12,0,17,0
CUST-036906,Female,Self-Employed,46823,24.0,85.9,None,300,80.5,87.9,True,13,524,36,1,8,0
CUST-036907,Male,Skilled,36006,61.5,50.8,Current,0,100.0,61.2,True,11,1636,60,0,78,0
CUST-036908,Female,Clerical,16287,25.5,63.9,None,300,63.6,72.4,False,0,0,24,2,12,0
CUST-036909,Male,Professional,67422,28.3,80.1,Current,0,100.0,66.2,True,13,374,12,1,49,0
CUST-036910,Female,Professional,60095,49.1,82.1,None,450,89.9,92.0,False,0,0,24,3,87,1
CUST-036911,Female,Professional,82244,14.6,87.2,PaidOff,0,100.0,91.5,True,10,160,6,1,117,0
CUST-036912,Female,Unemployed,9890,43.8,59.4,None,300,72.9,60.1,False,0,0,36,0,87,0
CUST-036913,Female,Professional,59183,39.5,64.6,None,300,58.1,68.8,False,0,0,12,2,360,0
CUST-036914,Male,Professional,48714,7.6,57.0,Arrears,0,100.0,52.0,True,11,590,24,0,113,1
CUST-036915,Female,Clerical,26286,35.4,58.8,None,320,52.5,73.4,True,10,507,24,3,42,1
CUST-036916,Male,Skilled,44692,44.3,63.8,PaidOff,0,100.0,73.4,True,14,561,36,0,55,0
CUST-036917,Male,Self-Employed,39090,23.0,84.8,Current,0,100.0,89.9,True,9,1185,36,0,116,0
CUST-036918,Male,Self-Employed,53711,34.7,71.2,None,300,88.3,70.1,False,0,0,6,0,66,0
CUST-036919,Male,Self-Employed,41817,22.1,62.0,None,300,65.2,60.4,False,0,0,36,1,79,1
CUST-036920,Other,Clerical,30697,54.0,61.9,None,330,64.3,56.0,False,0,0,36,1,96,0
CUST-036921,Female,Professional,65557,22.9,76.3,Current,0,100.0,84.9,True,7,1330,24,2,124,0
CUST-036922,Female,Professional,48080,29.6,53.5,PaidOff,0,100.0,43.5,False,0,0,12,1,41,0
CUST-036923,Male,Professional,79801,35.2,64.8,None,340,71.1,72.5,False,0,0,12,0,125,0
CUST-036924,Female,Self-Employed,57206,27.2,84.1,Current,0,100.0,75.0,True,9,1356,36,0,4,0
CUST-036925,Female,Clerical,32629,39.1,65.6,None,390,80.5,77.3,True,15,443,24,3,123,0
CUST-036926,Male,Unemployed,20726,59.8,60.0,None,300,54.6,57.7,True,15,1246,36,1,135,0
CUST-036927,Other,Clerical,25404,70.7,61.5,Current,0,100.0,62.1,True,14,115,6,0,96,0
CUST-036928,Female,Professional,64257,13.9,97.0,Current,0,100.0,87.4,True,8,764,24,0,70,0
CUST-036929,Female,Professional,63174,54.5,65.8,None,300,66.4,65.9,True,18,616,24,2,62,0
CUST-036930,Male,Skilled,33426,44.1,72.5,None,300,67.7,66.3,False,0,0,12,0,94,0
CUST-036931,Male,Professional,71606,20.5,78.9,None,300,85.6,62.1,False,0,0,24,0,52,0
CUST-036932,Female,Clerical,24153,86.5,65.2,None,300,74.8,50.2,True,14,1107,24,1,173,0
CUST-036933,Female,Professional,82471,84.5,71.9,None,300,71.4,65.9,True,16,1642,24,0,4,0
CUST-036934,Female,Self-Employed,42831,29.6,63.6,Current,0,100.0,50.1,True,12,801,12,0,8,1
CUST-036935,Female,Clerical,29494,6.9,66.0,None,300,76.2,67.8,True,11,108,36,1,44,0
CUST-036936,Female,Clerical,28661,33.9,64.9,None,380,80.8,66.6,True,12,376,24,2,13,0
CUST-036937,Female,Unemployed,11762,40.3,56.8,None,300,51.8,67.6,True,7,1818,36,0,10,0
CUST-036938,Male,Clerical,20487,25.1,67.3,None,300,68.3,89.8,True,14,858,12,0,172,0
CUST-036939,Female,Self-Employed,61206,41.7,50.3,None,300,49.8,70.6,True,12,940,24,1,143,0
CUST-036940,Male,Professional,70811,48.2,78.2,Current,0,100.0,92.7,False,0,0,24,1,117,0
CUST-036941,Male,Unemployed,11540,33.8,54.2,None,300,68.9,72.6,False,0,0,6,0,80,0
CUST-036942,Other,Professional,70657,37.1,72.8,Current,0,100.0,67.7,True,6,485,12,1,32,0
CUST-036943,Male,Skilled,19085,66.2,53.4,None,330,51.6,51.9,False,0,0,6,1,2,1
CUST-036944,Male,Unemployed,10319,26.9,60.6,None,300,62.3,51.2,True,9,48,24,0,241,0
CUST-036945,Male,Professional,66023,36.5,67.0,Current,0,100.0,60.6,False,0,0,36,1,8,0
CUST-036946,Male,Professional,68179,54.4,56.9,Current,0,100.0,74.3,False,0,0,12,1,6,0
CUST-036947,Male,Professional,77195,51.5,75.7,Current,0,100.0,62.9,True,19,117,6,0,322,1
CUST-036948,Male,Professional,75963,41.3,72.7,None,300,64.9,100.0,False,0,0,6,3,60,0
CUST-036949,Female,Clerical,31927,80.0,49.8,None,580,58.3,53.0,True,8,589,6,0,48,1
CUST-036950,Female,Professional,53395,23.2,69.4,None,360,71.3,84.6,True,12,1558,12,0,82,0
CUST-036951,Female,Professional,66499,37.8,92.6,Current,0,100.0,96.2,False,0,0,12,0,22,0
CUST-036952,Other,Self-Employed,18540,41.1,55.8,None,300,62.1,59.5,True,12,609,12,1,121,0
CUST-036953,Female,Professional,66005,27.0,58.8,Current,0,100.0,78.2,True,14,89,24,0,6,0
CUST-036954,Male,Professional,51556,23.9,73.6,PaidOff,0,100.0,83.0,True,6,311,6,0,75,0
CUST-036955,Male,Professional,61836,47.4,77.2,None,300,84.6,97.6,False,0,0,24,4,12,0
CUST-036956,Female,Professional,74674,17.4,89.1,Current,0,100.0,88.7,False,0,0,36,1,156,0
CUST-036957,Female,Professional,90622,41.7,77.1,None,300,82.2,91.2,True,12,239,6,0,187,0
CUST-036958,Male,Self-Employed,27615,12.2,84.1,None,300,71.4,84.1,True,17,1053,36,2,9,0
CUST-036959,Male,Professional,68051,72.5,62.8,Current,0,100.0,62.1,True,11,456,6,1,15,0
CUST-036960,Female,Professional,64432,28.2,57.6,None,300,65.7,49.6,False,0,0,24,1,103,0
CUST-036961,Female,Clerical,23230,28.0,66.8,Current,0,100.0,71.3,True,9,1773,24,3,15,1
CUST-036962,Female,Professional,68467,21.5,72.7,Current,0,100.0,69.2,True,17,775,12,2,182,0
CUST-036963,Male,Skilled,40435,19.6,74.2,Current,0,100.0,71.2,True,9,1810,12,0,156,0
CUST-036964,Female,Professional,66095,20.0,74.4,Current,0,100.0,59.0,True,12,1459,36,2,14,0
CUST-036965,Female,Skilled,27005,40.7,65.4,None,300,72.9,76.7,True,18,1666,24,1,33,1
CUST-036966,Female,Skilled,38305,40.0,75.8,None,300,76.7,91.7,False,0,0,6,0,41,0
CUST-036967,Female,Clerical,29782,49.1,77.0,None,300,95.7,66.6,True,7,1482,12,1,48,1
CUST-036968,Female,Skilled,24888,22.4,65.4,Current,0,100.0,70.1,True,12,53,24,3,81,0
CUST-036969,Female,Clerical,21592,30.7,71.4,None,300,82.8,82.3,True,12,745,12,0,81,0
CUST-036970,Female,Unemployed,8000,60.1,51.1,None,300,62.6,64.0,False,0,0,12,1,3,0
CUST-036971,Male,Self-Employed,39418,31.8,65.2,None,310,69.8,74.3,False,0,0,36,0,196,0
CUST-036972,Female,Unemployed,12311,30.3,44.0,None,300,53.9,47.3,True,10,1143,12,0,35,0
CUST-036973,Female,Professional,62438,53.3,75.1,Current,0,100.0,70.9,False,0,0,36,1,17,0
CUST-036974,Female,Unemployed,14351,57.1,61.8,None,300,80.8,51.7,True,11,321,12,4,47,1
CUST-036975,Other,Skilled,40553,88.8,64.0,None,300,58.9,67.3,True,9,610,36,0,61,0
CUST-036976,Other,Professional,65896,27.6,73.5,Current,0,100.0,79.7,True,7,1360,36,0,95,0
CUST-036977,Female,Skilled,38315,64.9,71.7,None,300,84.9,81.4,False,0,0,36,0,115,0
CUST-036978,Male,Self-Employed,15071,31.4,75.8,None,300,82.9,69.9,True,12,1472,24,0,91,1
CUST-036979,Male,Unemployed,9680,44.1,46.4,None,300,49.4,45.3,False,0,0,12,2,268,0
CUST-036980,Female,Clerical,28460,30.3,67.9,None,300,52.7,67.9,True,17,1288,6,1,1,0
CUST-036981,Male,Professional,87332,50.6,80.3,PaidOff,0,100.0,83.4,True,13,963,24,0,4,0
CUST-036982,Other,Professional,53712,43.0,65.0,None,300,76.2,73.4,False,0,0,24,1,45,0
CUST-036983,Male,Skilled,48229,53.1,53.7,None,300,51.1,67.4,True,14,142,36,1,2,0
CUST-036984,Female,Skilled,42910,63.1,81.8,None,300,87.0,71.4,True,5,897,24,0,73,0
CUST-036985,Female,Professional,57902,29.9,69.2,None,350,81.9,55.8,False,0,0,24,1,38,0
CUST-036986,Male,Self-Employed,32978,7.9,68.6,Current,0,100.0,68.3,True,15,162,24,2,5,0
CUST-036987,Female,Professional,80899,84.5,70.2,PaidOff,0,100.0,70.8,False,0,0,24,1,6,1
CUST-036988,Female,Clerical,29199,51.7,61.7,None,300,58.8,69.7,False,0,0,36,2,2,0
CUST-036989,Male,Skilled,45871,27.9,67.2,None,310,59.6,76.6,False,0,0,36,1,2,0
CUST-036990,Male,Unemployed,8908,20.2,65.1,None,300,74.8,64.9,False,0,0,24,0,38,0
CUST-036991,Female,Clerical,20102,47.9,55.2,None,300,51.6,48.8,True,16,986,6,3,55,1
CUST-036992,Male,Skilled,15457,33.8,53.7,None,300,50.4,66.4,False,0,0,12,1,51,1
CUST-036993,Female,Clerical,18644,36.5,69.3,PaidOff,0,100.0,72.5,True,9,680,12,2,309,0
CUST-036994,Male,Skilled,32639,58.9,62.3,None,320,78.7,53.5,True,16,966,36,1,40,1
CUST-036995,Male,Professional,74777,9.3,80.1,None,380,96.7,96.8,True,8,846,24,2,1,0
CUST-036996,Male,Skilled,29792,60.7,61.4,None,310,64.1,67.0,False,0,0,12,0,346,0
CUST-036997,Male,Self-Employed,17261,8.2,76.5,None,400,69.2,66.0,True,12,1245,24,4,53,0
CUST-036998,Male,Unemployed,8269,41.9,47.1,None,340,50.8,43.9,False,0,0,12,0,52,0
CUST-036999,Other,Skilled,33768,54.7,69.5,Current,0,100.0,61.9,False,0,0,24,3,32,1
CUST-037000,Male,Clerical,26048,71.9,53.0,Current,0,100.0,61.4,True,16,670,12,1,52,1
CUST-037001,Male,Clerical,41313,35.0,79.8,None,300,80.9,77.7,False,0,0,6,1,29,1
CUST-037002,Male,Self-Employed,46849,38.3,68.9,None,300,81.6,95.2,True,16,1679,60,1,106,0
CUST-037003,Female,Professional,67047,67.5,65.0,Current,0,100.0,73.4,True,18,34,24,2,112,0
CUST-037004,Female,Skilled,41152,26.3,59.7,None,300,74.8,49.6,True,8,968,36,1,208,0
CUST-037005,Female,Professional,91296,22.8,66.8,None,370,75.6,69.8,True,13,197,60,2,43,0
CUST-037006,Male,Professional,43938,25.7,72.0,None,300,69.7,82.5,True,18,632,36,0,118,0
CUST-037007,Female,Self-Employed,60569,28.6,74.7,None,300,86.0,82.5,True,11,1000,6,0,126,0
CUST-037008,Female,Professional,75218,14.6,68.9,Current,0,100.0,79.8,True,11,1539,24,0,28,0
CUST-037009,Female,Skilled,26133,9.2,58.5,None,300,68.0,64.7,False,0,0,24,0,102,0
CUST-037010,Male,Self-Employed,31534,37.1,70.2,Current,0,100.0,72.3,True,9,1093,36,2,58,0
CUST-037011,Female,Clerical,20467,20.6,72.9,None,300,67.3,71.4,True,4,585,6,2,89,0
CUST-037012,Male,Clerical,17381,11.2,64.2,None,300,53.2,54.4,True,12,1064,6,0,10,0
CUST-037013,Male,Skilled,33769,76.0,55.4,None,300,45.3,66.2,True,12,485,6,0,143,0
CUST-037014,Male,Skilled,27325,31.3,74.5,Current,0,100.0,81.1,True,7,751,36,0,45,0
CUST-037015,Male,Professional,71519,29.3,72.9,None,300,77.2,64.0,False,0,0,12,0,12,0
CUST-037016,Male,Clerical,34661,55.9,83.7,None,330,100.0,84.5,True,10,756,24,0,8,0
CUST-037017,Female,Professional,55638,12.7,76.5,PaidOff,0,100.0,73.5,True,9,113,36,1,220,0
CUST-037018,Female,Skilled,28622,54.0,59.2,Current,0,100.0,53.9,True,7,1628,6,2,35,0
CUST-037019,Female,Professional,78941,39.5,72.6,Current,0,100.0,78.2,True,20,1351,24,2,60,1
CUST-037020,Male,Clerical,18873,46.9,65.8,None,300,56.7,61.9,True,13,129,12,0,209,0
CUST-037021,Female,Self-Employed,18232,17.5,64.4,None,300,66.9,60.7,True,14,944,36,0,11,0
CUST-037022,Female,Skilled,32642,30.1,66.1,None,300,72.4,65.1,True,14,893,24,1,10,1
CUST-037023,Male,Professional,73903,33.6,80.4,None,300,90.4,79.9,True,9,664,12,0,19,0
CUST-037024,Female,Unemployed,10708,46.5,51.7,None,300,55.2,72.8,True,13,493,12,2,26,1
CUST-037025,Female,Skilled,46732,67.0,61.9,None,300,72.8,69.5,True,12,756,24,0,79,1
CUST-037026,Male,Professional,52588,26.9,66.9,None,300,69.6,79.9,True,10,1089,6,0,29,0
CUST-037027,Male,Professional,76111,24.6,95.4,None,300,100.0,83.5,True,15,1357,12,2,55,1
CUST-037028,Male,Professional,62521,41.7,75.1,Current,0,100.0,82.6,True,11,700,12,1,42,0
CUST-037029,Other,Professional,42709,9.1,75.4,Current,0,100.0,75.6,True,9,734,36,1,77,1
CUST-037030,Male,Professional,81473,64.6,76.8,None,320,77.5,94.2,False,0,0,60,1,360,0
CUST-037031,Male,Unemployed,10266,40.1,58.6,None,300,77.3,68.1,True,10,1254,36,1,29,1
CUST-037032,Male,Professional,82192,44.9,73.8,Current,0,100.0,62.9,True,10,955,6,0,127,0
CUST-037033,Female,Skilled,47804,52.3,80.6,None,300,100.0,73.3,True,13,886,12,2,23,1
CUST-037034,Male,Clerical,32305,33.4,70.1,None,300,70.4,66.0,True,13,107,36,1,31,0
CUST-037035,Female,Clerical,41286,22.2,66.1,None,380,79.5,78.2,True,14,940,36,3,26,0
CUST-037036,Female,Unemployed,8000,29.3,54.4,None,300,58.4,59.2,True,17,1704,24,0,22,0
CUST-037037,Female,Unemployed,16316,50.0,70.7,None,440,81.4,58.6,True,13,1760,12,0,92,0
CUST-037038,Female,Clerical,24602,16.1,61.6,None,300,49.0,76.6,False,0,0,36,0,143,0
CUST-037039,Male,Self-Employed,55794,57.3,70.0,None,360,64.2,63.0,True,13,613,12,2,42,0
CUST-037040,Female,Skilled,39000,48.9,60.4,PaidOff,0,100.0,38.1,True,9,203,12,0,8,0
CUST-037041,Female,Skilled,45447,36.5,69.0,None,300,76.3,80.9,True,12,477,60,2,100,1
CUST-037042,Female,Professional,63828,64.3,68.4,Current,0,100.0,60.8,False,0,0,12,0,29,0
CUST-037043,Female,Clerical,35582,38.8,50.5,None,300,58.8,35.2,True,12,1554,36,1,38,0
CUST-037044,Female,Professional,74681,29.5,86.6,None,300,100.0,85.9,False,0,0,60,0,301,0
CUST-037045,Male,Professional,51308,23.0,76.9,Current,0,100.0,84.9,True,17,571,36,2,88,0
CUST-037046,Male,Professional,70345,17.0,72.6,None,300,69.5,76.1,True,17,227,6,0,26,0
CUST-037047,Male,Clerical,30048,51.0,62.3,Current,0,100.0,83.1,True,12,182,6,1,117,0
CUST-037048,Male,Professional,73657,43.2,82.1,None,300,95.4,83.1,True,11,1582,6,0,33,0
CUST-037049,Female,Self-Employed,27823,66.5,75.4,None,300,82.8,84.2,False,0,0,60,0,38,0
CUST-037050,Male,Unemployed,9224,34.8,59.0,None,300,73.3,44.1,True,12,379,12,1,38,0
CUST-037051,Male,Skilled,40444,31.4,69.9,None,300,74.0,86.8,True,13,999,24,1,9,0
CUST-037052,Female,Self-Employed,39033,8.8,64.1,None,300,56.1,62.1,True,15,1073,60,1,75,0
CUST-037053,Female,Skilled,54344,67.1,66.4,None,300,73.7,61.7,True,12,1752,12,1,44,1
CUST-037054,Female,Self-Employed,40077,31.1,51.3,None,300,71.8,61.9,False,0,0,24,1,68,0
CUST-037055,Female,Skilled,30651,61.1,67.9,None,300,69.1,83.0,False,0,0,24,1,10,0
CUST-037056,Female,Unemployed,9658,48.2,62.0,None,340,57.4,71.9,True,12,100,24,0,24,0
CUST-037057,Female,Unemployed,8000,22.6,67.9,None,300,81.9,80.1,True,14,1496,36,1,7,0
CUST-037058,Female,Skilled,38769,17.3,73.4,None,300,71.0,69.1,True,14,1637,12,0,40,0
CUST-037059,Other,Professional,53895,71.9,68.7,None,310,67.9,58.6,True,10,30,12,2,93,0
CUST-037060,Male,Clerical,21019,56.7,65.3,Current,0,100.0,82.4,True,7,1532,60,1,99,1
CUST-037061,Female,Clerical,30049,40.9,69.8,None,300,74.4,80.1,False,0,0,36,0,167,0
CUST-037062,Female,Unemployed,8000,58.4,46.4,None,300,56.7,36.1,True,10,387,12,1,16,1
CUST-037063,Female,Self-Employed,37160,21.6,54.5,None,300,70.4,57.1,True,15,612,36,1,28,1
CUST-037064,Female,Self-Employed,60771,20.3,78.3,None,310,81.9,84.3,True,17,962,24,0,4,0
CUST-037065,Female,Clerical,19533,30.2,76.0,None,300,80.5,78.1,False,0,0,6,1,27,0
CUST-037066,Female,Skilled,37630,15.9,67.9,None,380,57.6,71.6,True,15,721,24,0,100,0
CUST-037067,Male,Unemployed,15784,50.1,57.2,None,300,57.0,66.9,True,7,1074,6,2,360,1
CUST-037068,Male,Skilled,47748,62.4,59.5,Arrears,0,100.0,79.1,True,12,359,6,1,76,1
CUST-037069,Male,Skilled,34695,56.8,72.7,None,300,74.1,93.8,False,0,0,12,1,55,1
CUST-037070,Male,Professional,55191,46.4,72.8,Current,0,100.0,59.1,True,10,1540,36,1,47,0
CUST-037071,Male,Skilled,42988,37.4,61.8,Current,0,100.0,66.7,False,0,0,6,0,296,0
CUST-037072,Female,Professional,60812,81.4,67.9,Current,0,100.0,63.1,True,13,1502,36,2,148,0
CUST-037073,Male,Clerical,36277,38.5,72.2,None,300,75.4,72.1,False,0,0,12,0,129,0
CUST-037074,Female,Clerical,29568,65.4,50.8,None,320,48.3,52.4,True,12,470,12,0,65,1
CUST-037075,Female,Skilled,24040,73.6,62.1,None,670,73.3,53.4,True,9,1051,24,0,1,0
CUST-037076,Female,Unemployed,8000,27.0,53.4,None,300,61.6,30.9,False,0,0,36,1,24,0
CUST-037077,Male,Clerical,19438,36.9,64.8,Current,0,100.0,51.9,True,9,1365,12,0,40,0
CUST-037078,Female,Professional,55119,28.8,68.8,None,300,77.6,84.0,True,8,173,12,0,31,0
CUST-037079,Female,Skilled,37433,25.7,78.6,None,300,83.9,70.8,True,20,1786,6,0,8,1
CUST-037080,Male,Skilled,42032,34.3,55.3,None,300,60.9,71.1,True,17,1693,60,1,89,0
CUST-037081,Male,Skilled,28044,47.2,64.1,Arrears,0,100.0,81.3,True,12,396,36,0,26,1
CUST-037082,Male,Professional,48412,34.9,78.4,None,480,100.0,87.9,True,14,1228,6,1,152,0
CUST-037083,Female,Professional,51800,7.0,74.2,Arrears,0,100.0,71.3,True,8,136,60,0,164,1
CUST-037084,Female,Professional,59379,42.9,73.9,None,300,76.1,74.3,True,10,1526,24,0,160,0
CUST-037085,Female,Unemployed,11830,11.4,55.8,None,360,49.5,58.5,False,0,0,12,0,78,0
CUST-037086,Male,Skilled,29300,41.8,71.8,Current,0,100.0,77.1,True,11,637,12,1,143,0
CUST-037087,Male,Skilled,41918,17.6,67.2,None,300,57.5,69.3,True,12,242,24,2,85,0
CUST-037088,Male,Clerical,22650,36.1,55.2,None,300,59.8,59.4,False,0,0,6,3,81,0
CUST-037089,Male,Professional,54362,21.4,74.9,Current,0,100.0,76.8,True,16,600,24,0,187,0
CUST-037090,Male,Clerical,23712,4.3,58.1,None,300,64.1,64.0,False,0,0,24,3,103,0
CUST-037091,Male,Clerical,24434,46.1,63.2,None,300,66.0,84.1,False,0,0,24,1,98,0
CUST-037092,Female,Professional,83907,22.5,66.2,Current,0,100.0,70.1,True,7,1731,24,2,328,1
CUST-037093,Male,Professional,69710,48.2,74.9,Current,0,100.0,86.9,True,9,51,24,1,90,0
CUST-037094,Male,Skilled,28711,16.4,64.2,None,300,81.4,66.8,True,14,1298,24,1,39,1
CUST-037095,Female,Self-Employed,66522,12.7,82.2,None,300,92.4,92.0,True,17,805,24,1,12,0
CUST-037096,Female,Clerical,34099,7.1,82.8,Current,0,100.0,93.2,False,0,0,12,0,26,0
CUST-037097,Female,Self-Employed,25623,36.1,55.4,None,400,69.6,59.0,True,9,134,12,0,28,0
CUST-037098,Male,Self-Employed,25026,39.3,58.8,None,300,57.6,63.4,True,10,674,36,1,86,0
CUST-037099,Female,Skilled,32895,12.3,69.7,Current,0,100.0,83.5,True,7,1111,12,0,98,0
CUST-037100,Female,Clerical,18327,29.8,67.0,PaidOff,0,100.0,73.6,True,11,1252,12,1,73,0
CUST-037101,Male,Unemployed,12214,67.9,39.3,None,300,42.3,56.5,True,12,1714,24,1,97,0
CUST-037102,Male,Clerical,30298,7.2,72.6,None,300,81.0,69.6,False,0,0,12,1,128,0
CUST-037103,Female,Skilled,40058,38.7,58.8,None,300,62.4,53.5,True,11,669,24,3,3,0
CUST-037104,Female,Skilled,35453,32.5,57.8,Current,0,100.0,51.2,True,13,441,6,2,62,0
CUST-037105,Male,Skilled,40177,52.5,61.3,Current,0,100.0,78.4,True,9,358,24,1,51,0
CUST-037106,Male,Skilled,35265,76.8,58.2,None,300,63.2,72.0,False,0,0,36,0,164,0
CUST-037107,Female,Skilled,34665,10.3,66.4,None,300,76.2,66.6,False,0,0,36,1,169,0
CUST-037108,Male,Professional,62986,86.4,50.2,Current,0,100.0,60.3,True,9,388,24,0,138,0
CUST-037109,Female,Clerical,27058,44.1,50.6,None,300,47.3,40.5,False,0,0,12,1,0,1
CUST-037110,Male,Self-Employed,48675,31.4,83.4,Current,0,100.0,62.7,False,0,0,12,0,17,0
CUST-037111,Female,Skilled,29559,52.8,66.5,Arrears,0,100.0,59.0,True,12,1065,36,2,7,0
CUST-037112,Male,Professional,62939,57.7,61.4,Current,0,100.0,73.4,False,0,0,6,1,60,0
CUST-037113,Male,Self-Employed,42463,45.0,66.0,None,300,48.2,70.4,True,13,1710,36,1,56,1
CUST-037114,Other,Self-Employed,41112,16.3,63.2,Current,0,100.0,62.0,False,0,0,24,1,12,0
CUST-037115,Male,Clerical,14683,42.7,68.7,None,300,72.9,71.1,False,0,0,12,0,7,0
CUST-037116,Male,Clerical,25135,53.1,51.0,None,300,45.2,45.1,True,13,320,6,1,66,0
CUST-037117,Female,Self-Employed,35690,8.1,69.1,Current,0,100.0,70.9,True,12,979,24,2,38,1
CUST-037118,Male,Self-Employed,29184,88.7,50.6,None,300,52.6,47.9,False,0,0,60,0,46,0
CUST-037119,Male,Self-Employed,50919,12.7,77.6,None,300,77.5,77.6,False,0,0,12,1,61,0
CUST-037120,Male,Clerical,30987,32.3,66.5,None,300,81.0,69.7,True,15,644,6,2,140,0
CUST-037121,Female,Skilled,40525,14.2,71.1,Current,0,100.0,78.4,True,8,1670,6,0,18,0
CUST-037122,Female,Professional,50959,38.9,75.5,None,300,73.4,61.6,True,8,742,36,0,3,0
CUST-037123,Female,Clerical,20079,23.0,61.8,Current,0,100.0,65.2,True,12,182,6,0,60,0
CUST-037124,Female,Professional,81349,72.1,76.3,Current,0,100.0,88.3,False,0,0,60,0,72,0
CUST-037125,Male,Self-Employed,61532,52.8,69.9,None,330,77.2,69.3,True,11,1593,36,0,122,0
CUST-037126,Male,Skilled,42966,32.0,57.2,None,300,48.3,55.6,True,14,1101,24,0,1,0
CUST-037127,Female,Self-Employed,28078,32.2,55.8,None,300,65.9,56.4,True,14,1518,24,1,88,0
CUST-037128,Female,Skilled,43498,39.6,80.9,None,300,89.2,82.5,True,9,741,6,2,31,0
CUST-037129,Female,Skilled,48640,12.3,75.2,None,360,77.8,64.6,True,10,327,12,1,15,0
CUST-037130,Other,Skilled,55768,22.6,70.6,Current,0,100.0,89.5,False,0,0,24,1,292,0
CUST-037131,Male,Professional,52296,11.7,70.9,Current,0,100.0,63.2,False,0,0,60,0,70,0
CUST-037132,Female,Professional,90640,39.3,64.6,None,300,65.8,72.5,True,11,629,12,1,51,1
CUST-037133,Female,Skilled,22830,36.2,69.6,Current,0,100.0,64.4,True,8,1679,24,0,40,0
CUST-037134,Male,Unemployed,14352,2.1,76.1,None,300,77.3,75.2,True,6,1223,6,3,0,0
CUST-037135,Male,Clerical,23214,34.7,59.6,None,300,77.0,64.8,True,5,408,60,1,73,0
CUST-037136,Female,Self-Employed,52043,43.2,75.5,None,430,73.4,76.5,False,0,0,6,0,82,0
CUST-037137,Female,Unemployed,8000,36.5,60.0,None,300,75.4,79.2,True,12,62,24,0,53,1
CUST-037138,Female,Professional,78021,18.1,70.5,None,300,76.9,68.8,True,7,1494,24,2,80,0
CUST-037139,Female,Clerical,20716,41.6,67.5,Current,0,100.0,59.7,True,6,1729,12,2,51,1
CUST-037140,Female,Skilled,30760,24.4,64.6,Current,0,100.0,71.5,True,14,470,24,1,9,0
CUST-037141,Male,Professional,80170,64.4,80.0,Current,0,100.0,68.7,True,10,139,12,0,14,0
CUST-037142,Female,Professional,48741,22.8,65.8,Current,0,100.0,72.7,True,15,759,24,2,139,1
CUST-037143,Male,Professional,55683,33.9,63.6,None,300,70.0,73.7,True,7,1195,12,1,56,0
CUST-037144,Female,Clerical,34565,18.2,47.9,None,300,49.8,34.4,True,15,1426,24,1,59,0
CUST-037145,Female,Skilled,41062,34.1,73.9,None,300,99.0,70.2,False,0,0,24,0,20,0
CUST-037146,Female,Professional,73056,35.4,79.9,PaidOff,0,100.0,86.4,True,14,1658,6,0,10,0
CUST-037147,Male,Self-Employed,34532,70.3,60.1,PaidOff,0,100.0,54.5,True,13,1470,60,1,26,0
CUST-037148,Other,Professional,48818,14.6,76.0,Arrears,0,100.0,82.7,True,10,1541,12,0,305,0
